CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,CounterExamples_10,Specificity_10,PRev_10,Pos_10,VarDist_10,RuleDist_10,CounterExamples_11,Specificity_11,PRev_11,Pos_11,VarDist_11,RuleDist_11,CounterExamples_12,Specificity_12,PRev_12,Pos_12,VarDist_12,RuleDist_12,CounterExamples_13,Specificity_13,PRev_13,Pos_13,VarDist_13,RuleDist_13,CounterExamples_14,Specificity_14,PRev_14,Pos_14,VarDist_14,RuleDist_14,CounterExamples_15,Specificity_15,PRev_15,Pos_15,VarDist_15,RuleDist_15,CounterExamples_16,Specificity_16,PRev_16,Pos_16,VarDist_16,RuleDist_16,CounterExamples_17,Specificity_17,PRev_17,Pos_17,VarDist_17,RuleDist_17,CounterExamples_18,Specificity_18,PRev_18,Pos_18,VarDist_18,RuleDist_18,CounterExamples_19,Specificity_19,PRev_19,Pos_19,VarDist_19,RuleDist_19,
27,28.6667,-1,0,-1,26.5455,33,34.1111,-1,1,-1,28.0909,32,44.4444,-1,0,-1,30.8182,22,44.4444,0.0352374,0,-1,31.5455,37,42,-1,0,-1,22.0909,39,41.3,0.0271081,0,-1,22.8182,36,23.6,-1,0,-1,16.2727,35,44.8,0.0155112,0,-1,23.0909,33,45.2727,-1,0,-1,16.2727,24,43.4444,0.0470369,0,-1,31.3636,39,24.6364,-1,0,-1,9.27273,34,39.1,-1,0,-1,21.7273,28,42.7,-1,0,-1,22.7273,40,47.5556,-1,0,-1,32.0909,40,41.4545,0.0381061,0,-1,15.1818,47,44.8,0.0400316,0,-1,23.6364,34,36,-1,0,-1,22.2727,44,27.7778,-1,0,-1,26.2727,28,38.8889,-1,0,-1,30.0909,39,32.5556,0.0209112,0,-1,27.9091,
27,28.6667,-1,0,-1,26.5455,33,34.1111,-1,0,-1,28.0909,32,44.4444,0.0401145,0,-1,30.8182,22,44.4444,0.0352181,0,-1,31.5455,37,42,-1,0,-1,22.0909,39,41.3,0.0344024,0,-1,22.8182,36,23.6,0.0353956,0,-1,16.2727,35,44.8,0.0433223,0,-1,23.0909,33,45.2727,0.0192717,0,-1,16.2727,24,43.4444,-1,0,-1,31.3636,39,24.6364,0.0317726,0,-1,9.27273,34,39.1,0.0350381,0,-1,21.7273,28,42.7,-1,0,-1,22.7273,40,47.5556,0.0401595,0,-1,32.0909,41,36.8182,0.918976,1,-1,13.4545,47,44.8,0.0400182,0,-1,23.6364,34,36,0.0347986,0,-1,22.2727,44,27.7778,0.0352798,0,-1,26.2727,28,38.8889,0.034987,0,-1,30.0909,40,31.6667,0.983252,1,-1,27.6364,
27,28.6667,0.0227749,0,-1,26.5455,33,34.1111,-1,0,-1,28.0909,32,44.4444,0.0400907,0,-1,30.8182,22,44.4444,-1,0,-1,31.5455,37,42,-1,0,-1,22.0909,39,41.3,0.0338048,0,-1,22.8182,36,23.6,-1,0,-1,16.2727,35,44.8,-1,0,-1,23.0909,33,45.2727,0.971548,0,-1,16.2727,24,43.4444,0.0309489,0,-1,31.3636,39,24.6364,0.0317674,0,-1,9.27273,34,39.1,-1,0,-1,21.7273,28,42.7,-1,0,-1,22.7273,40,47.5556,-1,0,-1,32.0909,41,36.8182,-1,0,-1,13.4545,47,44.8,-1,0,-1,23.6364,34,36,-1,0,-1,22.2727,44,27.7778,-1,0,-1,26.2727,28,38.8889,-1,0,-1,30.0909,41,30.7778,0.983042,1,-1,27.3636,
27,28.6667,0.0358133,0,-1,26.5455,33,34.1111,0.0351872,0,-1,28.0909,32,44.4444,-1,0,-1,30.8182,22,44.4444,-1,0,-1,31.5455,37,42,-1,0,-1,22.0909,39,41.3,0.0333698,0,-1,22.8182,36,23.6,-1,0,-1,16.2727,35,44.8,-1,0,-1,23.0909,33,45.2727,-1,0,-1,16.2727,24,43.4444,0.0397136,0,-1,31.3636,39,24.6364,-1,0,-1,9.27273,34,39.1,0.035046,0,-1,21.7273,28,42.7,-1,0,-1,22.7273,40,47.5556,-1,0,-1,32.0909,41,36.8182,0.0371522,0,-1,13.4545,47,44.8,-1,0,-1,23.6364,34,36,0.0347939,0,-1,22.2727,44,27.7778,0.0352508,0,-1,26.2727,28,38.8889,-1,0,-1,30.0909,41,30.7778,-1,0,-1,27.3636,
27,28.6667,0.0350077,0,-1,26.5455,33,34.1111,0.0349749,0,-1,28.0909,32,44.4444,-1,0,-1,30.8182,22,44.4444,-1,0,-1,31.5455,37,42,-1,0,-1,22.0909,39,41.3,0.0333133,0,-1,22.8182,36,23.6,-1,0,-1,16.2727,35,44.8,0.0351936,0,-1,23.0909,33,45.2727,-1,0,-1,16.2727,25,42,-1,1,-1,30.8182,39,24.6364,0.0317481,0,-1,9.27273,34,39.1,0.0318841,0,-1,21.7273,28,42.7,-1,0,-1,22.7273,40,47.5556,0.040027,0,-1,32.0909,41,36.8182,0.972525,0,-1,13.4545,47,44.8,0.0400065,0,-1,23.6364,34,36,-1,0,-1,22.2727,44,27.7778,0.0352489,0,-1,26.2727,28,38.8889,-1,0,-1,30.0909,41,30.7778,0.00992405,0,-1,27.3636,
27,28.6667,0.0350018,0,-1,26.5455,33,34.1111,0.0308928,0,-1,28.0909,32,44.4444,-1,0,-1,30.8182,22,44.4444,-1,0,-1,31.5455,37,42,0.0311974,0,-1,22.0909,39,41.3,0.0265346,0,-1,22.8182,36,23.6,-1,0,-1,16.2727,35,44.8,-1,0,-1,23.0909,33,45.2727,-1,0,-1,16.2727,25,42,-1,0,-1,30.8182,39,24.6364,-1,0,-1,9.27273,34,39.1,-1,0,-1,21.7273,28,42.7,-1,0,-1,22.7273,40,47.5556,0.0401456,0,-1,32.0909,41,36.8182,0.0371533,0,-1,13.4545,47,44.8,0.039992,0,-1,23.6364,34,36,0.0347946,0,-1,22.2727,44,27.7778,0.0352463,0,-1,26.2727,28,38.8889,-1,0,-1,30.0909,42,29.7778,0.983109,1,-1,27,
27,28.6667,0.0349993,0,-1,26.5455,33,34.1111,0.0258923,0,-1,28.0909,32,44.4444,-1,0,-1,30.8182,22,44.4444,-1,0,-1,31.5455,37,42,-1,0,-1,22.0909,39,41.3,0.0326471,0,-1,22.8182,36,23.6,0.0353756,0,-1,16.2727,35,44.8,0.0351897,0,-1,23.0909,33,45.2727,0.0156053,0,-1,16.2727,25,42,-1,0,-1,30.8182,39,24.6364,0.0316713,0,-1,9.27273,34,39.1,0.0311881,0,-1,21.7273,28,42.7,0.040174,0,-1,22.7273,40,47.5556,0.0400268,0,-1,32.0909,41,36.8182,0.0311538,0,-1,13.4545,47,44.8,-1,0,-1,23.6364,34,36,-1,0,-1,22.2727,44,27.7778,-1,0,-1,26.2727,28,38.8889,-1,0,-1,30.0909,42,29.7778,-1,0,-1,27,
27,28.6667,-1,0,-1,26.5455,33,34.1111,0.025251,0,-1,28.0909,32,44.4444,-1,0,-1,30.8182,22,44.4444,-1,0,-1,31.5455,37,42,-1,0,-1,22.0909,39,41.3,0.032571,0,-1,22.8182,36,23.6,0.0353688,0,-1,16.2727,35,44.8,0.0251222,0,-1,23.0909,33,45.2727,0.0148214,0,-1,16.2727,25,42,0.0375448,0,-1,30.8182,39,24.6364,0.03172,0,-1,9.27273,34,39.1,-1,0,-1,21.7273,28,42.7,0.0401454,0,-1,22.7273,40,47.5556,-1,0,-1,32.0909,41,36.8182,0.641584,0,-1,13.4545,47,44.8,0.0399609,0,-1,23.6364,34,36,-1,0,-1,22.2727,44,27.7778,-1,0,-1,26.2727,28,38.8889,-1,0,-1,30.0909,42,29.7778,-1,0,-1,27,
27,28.6667,0.035003,0,-1,26.5455,33,34.1111,1,0,-1,28.0909,32,44.4444,-1,0,-1,30.8182,22,44.4444,-1,0,-1,31.5455,37,42,-1,0,-1,22.0909,39,41.3,0.0321363,0,-1,22.8182,36,23.6,-1,0,-1,16.2727,35,44.8,0.0278397,0,-1,23.0909,33,45.2727,0.0185519,0,-1,16.2727,25,42,-1,0,-1,30.8182,39,24.6364,-1,0,-1,9.27273,34,39.1,-1,0,-1,21.7273,28,42.7,0.0401074,0,-1,22.7273,40,47.5556,-1,0,-1,32.0909,41,36.8182,0.0362933,0,-1,13.4545,47,44.8,0.0386928,0,-1,23.6364,34,36,0.0347935,0,-1,22.2727,44,27.7778,-1,0,-1,26.2727,28,38.8889,-1,0,-1,30.0909,43,28.7778,0.982948,1,-1,26.6364,
27,28.6667,-1,0,-1,26.5455,33,34.1111,-1,0,-1,28.0909,32,44.4444,0.0400898,0,-1,30.8182,22,44.4444,0.035243,0,-1,31.5455,37,42,-1,0,-1,22.0909,39,41.3,0.0321219,0,-1,22.8182,36,23.6,-1,0,-1,16.2727,35,44.8,0.0364401,0,-1,23.0909,34,45,0.747289,1,-1,16.1818,25,42,-1,0,-1,30.8182,39,24.6364,-1,0,-1,9.27273,34,39.1,-1,0,-1,21.7273,28,42.7,-1,0,-1,22.7273,40,47.5556,0.0399855,0,-1,32.0909,41,36.8182,0.360197,0,-1,13.4545,47,44.8,-1,0,-1,23.6364,34,36,-1,0,-1,22.2727,44,27.7778,0.0352432,0,-1,26.2727,28,38.8889,0.0350411,0,-1,30.0909,43,28.7778,-1,0,-1,26.6364,
27,28.6667,0.0349738,0,-1,26.5455,33,34.1111,-1,0,-1,28.0909,32,44.4444,-1,0,-1,30.8182,22,44.4444,0.035211,0,-1,31.5455,37,42,-1,0,-1,22.0909,39,41.3,-1,0,-1,22.8182,36,23.6,0.0353521,0,-1,16.2727,35,44.8,0.0351952,0,-1,23.0909,34,45,0.0350702,0,-1,16.1818,25,42,-1,0,-1,30.8182,39,24.6364,-1,0,-1,9.27273,34,39.1,0.0316843,0,-1,21.7273,28,42.7,-1,0,-1,22.7273,40,47.5556,-1,0,-1,32.0909,41,36.8182,0.0371545,0,-1,13.4545,47,44.8,-1,0,-1,23.6364,34,36,-1,0,-1,22.2727,44,27.7778,0.0352354,0,-1,26.2727,28,38.8889,-1,0,-1,30.0909,43,28.7778,0.0244389,0,-1,26.6364,
27,28.6667,0.0349983,0,-1,26.5455,33,34.1111,-1,0,-1,28.0909,32,44.4444,0.0155415,0,-1,30.8182,22,44.4444,-1,0,-1,31.5455,37,42,0.0310805,0,-1,22.0909,39,41.3,-1,0,-1,22.8182,36,23.6,0.0353452,0,-1,16.2727,36,43.9,-1,1,-1,22.7273,34,45,-1,0,-1,16.1818,25,42,0.0368061,0,-1,30.8182,39,24.6364,0.0314302,0,-1,9.27273,34,39.1,0.0311696,0,-1,21.7273,28,42.7,-1,0,-1,22.7273,40,47.5556,-1,0,-1,32.0909,41,36.8182,0.0357543,0,-1,13.4545,47,44.8,0.0379831,0,-1,23.6364,34,36,-1,0,-1,22.2727,44,27.7778,-1,0,-1,26.2727,28,38.8889,-1,0,-1,30.0909,43,28.7778,0.0209956,0,-1,26.6364,
27,28.6667,-1,0,-1,26.5455,33,34.1111,0.0242534,0,-1,28.0909,32,44.4444,0.0401648,0,-1,30.8182,22,44.4444,-1,0,-1,31.5455,37,42,0.0310697,0,-1,22.0909,39,41.3,0.031569,0,-1,22.8182,36,23.6,-1,0,-1,16.2727,36,43.9,-1,0,-1,22.7273,34,45,-1,0,-1,16.1818,25,42,-1,0,-1,30.8182,39,24.6364,0.0313166,0,-1,9.27273,34,39.1,0.0316312,0,-1,21.7273,28,42.7,0.0400906,0,-1,22.7273,40,47.5556,0.0401244,0,-1,32.0909,41,36.8182,0.022891,0,-1,13.4545,47,44.8,-1,0,-1,23.6364,34,36,-1,0,-1,22.2727,44,27.7778,0.0352262,0,-1,26.2727,28,38.8889,-1,0,-1,30.0909,43,28.7778,0.046562,0,-1,26.6364,
27,28.6667,-1,0,-1,26.5455,33,34.1111,0.0290277,0,-1,28.0909,32,44.4444,0.0401444,0,-1,30.8182,22,44.4444,0.0350666,0,-1,31.5455,37,42,0.0310556,0,-1,22.0909,39,41.3,0.0315426,0,-1,22.8182,36,23.6,-1,0,-1,16.2727,36,43.9,-1,0,-1,22.7273,34,45,-1,0,-1,16.1818,25,42,0.0351152,0,-1,30.8182,39,24.6364,0.0313135,0,-1,9.27273,34,39.1,0.0314879,0,-1,21.7273,28,42.7,-1,0,-1,22.7273,40,47.5556,-1,0,-1,32.0909,41,36.8182,0.387676,0,-1,13.4545,47,44.8,0.0379499,0,-1,23.6364,34,36,-1,0,-1,22.2727,44,27.7778,-1,0,-1,26.2727,28,38.8889,0.0349893,0,-1,30.0909,43,28.7778,0.0432619,0,-1,26.6364,
27,28.6667,-1,0,-1,26.5455,33,34.1111,0.0279206,0,-1,28.0909,32,44.4444,-1,0,-1,30.8182,22,44.4444,0.0352079,0,-1,31.5455,37,42,0.0310417,0,-1,22.0909,39,41.3,0.0315109,0,-1,22.8182,36,23.6,-1,0,-1,16.2727,36,43.9,-1,0,-1,22.7273,34,45,-1,0,-1,16.1818,25,42,0.0328599,0,-1,30.8182,39,24.6364,-1,0,-1,9.27273,34,39.1,0.0314575,0,-1,21.7273,28,42.7,0.0400891,0,-1,22.7273,40,47.5556,-1,0,-1,32.0909,41,36.8182,-1,0,-1,13.4545,47,44.8,-1,0,-1,23.6364,34,36,0.0348086,0,-1,22.2727,44,27.7778,-1,0,-1,26.2727,28,38.8889,-1,0,-1,30.0909,43,28.7778,0.0409129,0,-1,26.6364,
27,28.6667,-1,0,-1,26.5455,33,34.1111,1,0,-1,28.0909,32,44.4444,-1,0,-1,30.8182,22,44.4444,0.0350434,0,-1,31.5455,37,42,0.0310341,0,-1,22.0909,39,41.3,-1,0,-1,22.8182,36,23.6,-1,0,-1,16.2727,36,43.9,0.00991207,0,-1,22.7273,34,45,0.035069,0,-1,16.1818,25,42,0.035095,0,-1,30.8182,39,24.6364,0.0312914,0,-1,9.27273,34,39.1,0.0309824,0,-1,21.7273,28,42.7,0.040041,0,-1,22.7273,40,47.5556,-1,0,-1,32.0909,41,36.8182,-1,0,-1,13.4545,47,44.8,0.037726,0,-1,23.6364,34,36,-1,0,-1,22.2727,44,27.7778,-1,0,-1,26.2727,28,38.8889,0.0324891,0,-1,30.0909,43,28.7778,0.0391788,0,-1,26.6364,
27,28.6667,-1,0,-1,26.5455,33,34.1111,-1,0,-1,28.0909,32,44.4444,0.0401309,0,-1,30.8182,22,44.4444,0.0351799,0,-1,31.5455,37,42,0.0310157,0,-1,22.0909,39,41.3,0.0315022,0,-1,22.8182,36,23.6,-1,0,-1,16.2727,36,43.9,0.0250239,0,-1,22.7273,34,45,-1,0,-1,16.1818,25,42,-1,0,-1,30.8182,39,24.6364,-1,0,-1,9.27273,34,39.1,0.030998,0,-1,21.7273,28,42.7,-1,0,-1,22.7273,40,47.5556,0.0401061,0,-1,32.0909,41,36.8182,0.0278677,0,-1,13.4545,47,44.8,0.0375579,0,-1,23.6364,34,36,0.0348081,0,-1,22.2727,44,27.7778,0.0352244,0,-1,26.2727,28,38.8889,0.0317032,0,-1,30.0909,43,28.7778,0.0378434,0,-1,26.6364,
27,28.6667,-1,0,-1,26.5455,33,34.1111,-1,0,-1,28.0909,32,44.4444,-1,0,-1,30.8182,22,44.4444,-1,0,-1,31.5455,37,42,-1,0,-1,22.0909,39,41.3,0.031466,0,-1,22.8182,36,23.6,0.0315078,0,-1,16.2727,36,43.9,0.0528874,0,-1,22.7273,34,45,-1,0,-1,16.1818,25,42,0.0350944,0,-1,30.8182,39,24.6364,0.0313025,0,-1,9.27273,34,39.1,-1,0,-1,21.7273,28,42.7,0.0351904,0,-1,22.7273,40,47.5556,-1,0,-1,32.0909,41,36.8182,0.0631689,0,-1,13.4545,47,44.8,0.0374274,0,-1,23.6364,34,36,-1,0,-1,22.2727,44,27.7778,0.0352228,0,-1,26.2727,28,38.8889,-1,0,-1,30.0909,43,28.7778,0.0377759,0,-1,26.6364,
27,28.6667,-1,0,-1,26.5455,33,34.1111,-1,0,-1,28.0909,32,44.4444,-1,0,-1,30.8182,22,44.4444,-1,0,-1,31.5455,37,42,-1,0,-1,22.0909,39,41.3,-1,0,-1,22.8182,36,23.6,0.0340573,0,-1,16.2727,36,43.9,0.0309857,0,-1,22.7273,34,45,-1,0,-1,16.1818,25,42,-1,0,-1,30.8182,39,24.6364,-1,0,-1,9.27273,34,39.1,-1,0,-1,21.7273,28,42.7,0.0351655,0,-1,22.7273,40,47.5556,0.0400856,0,-1,32.0909,41,36.8182,0.0380759,0,-1,13.4545,47,44.8,0.0373706,0,-1,23.6364,34,36,0.0347978,0,-1,22.2727,44,27.7778,0.0352072,0,-1,26.2727,28,38.8889,-1,0,-1,30.0909,43,28.7778,0.0350282,0,-1,26.6364,
27,28.6667,0.034928,0,-1,26.5455,33,34.1111,-1,0,-1,28.0909,32,44.4444,0.0401297,0,-1,30.8182,22,44.4444,-1,0,-1,31.5455,37,42,0.0310116,0,-1,22.0909,39,41.3,0.031391,0,-1,22.8182,36,23.6,0.0315289,0,-1,16.2727,36,43.9,0.0309358,0,-1,22.7273,34,45,-1,0,-1,16.1818,25,42,-1,0,-1,30.8182,39,24.6364,-1,0,-1,9.27273,34,39.1,0.0309728,0,-1,21.7273,28,42.7,0.0351632,0,-1,22.7273,40,47.5556,0.0399837,0,-1,32.0909,41,36.8182,0.0400392,0,-1,13.4545,47,44.8,0.0373528,0,-1,23.6364,34,36,0.0347856,0,-1,22.2727,44,27.7778,-1,0,-1,26.2727,28,38.8889,-1,0,-1,30.0909,43,28.7778,-1,0,-1,26.6364,
27,28.6667,-1,0,-1,26.5455,33,34.1111,-1,0,-1,28.0909,32,44.4444,0.0401124,0,-1,30.8182,22,44.4444,-1,0,-1,31.5455,37,42,0.031009,0,-1,22.0909,39,41.3,-1,0,-1,22.8182,36,23.6,-1,0,-1,16.2727,37,43.5,0.975841,1,-1,22.5455,34,45,0.03506,0,-1,16.1818,25,42,0.0350876,0,-1,30.8182,39,24.6364,0.0312601,0,-1,9.27273,34,39.1,-1,0,-1,21.7273,28,42.7,0.0350671,0,-1,22.7273,40,47.5556,-1,0,-1,32.0909,41,36.8182,0.0642695,0,-1,13.4545,47,44.8,0.0372577,0,-1,23.6364,34,36,0.0347833,0,-1,22.2727,44,27.7778,0.0351864,0,-1,26.2727,28,38.8889,-1,0,-1,30.0909,43,28.7778,0.0350133,0,-1,26.6364,
27,28.6667,-1,0,-1,26.5455,33,34.1111,0.035153,0,-1,28.0909,32,44.4444,-1,0,-1,30.8182,22,44.4444,-1,0,-1,31.5455,37,42,-1,0,-1,22.0909,39,41.3,0.0313438,0,-1,22.8182,36,23.6,0.031682,0,-1,16.2727,38,43.1,0.97616,1,-1,22.3636,34,45,-1,0,-1,16.1818,25,42,-1,0,-1,30.8182,39,24.6364,0.0312549,0,-1,9.27273,34,39.1,-1,0,-1,21.7273,28,42.7,0.0136486,0,-1,22.7273,40,47.5556,0.0399666,0,-1,32.0909,41,36.8182,-1,0,-1,13.4545,47,44.8,0.0372017,0,-1,23.6364,34,36,-1,0,-1,22.2727,44,27.7778,0.0351847,0,-1,26.2727,28,38.8889,-1,0,-1,30.0909,43,28.7778,0.0350039,0,-1,26.6364,
27,28.6667,-1,0,-1,26.5455,33,34.1111,-1,0,-1,28.0909,32,44.4444,0.00996345,0,-1,30.8182,22,44.4444,-1,0,-1,31.5455,37,42,0.0310025,0,-1,22.0909,39,41.3,-1,0,-1,22.8182,36,23.6,-1,0,-1,16.2727,38,43.1,0.035016,0,-1,22.3636,34,45,-1,0,-1,16.1818,25,42,0.0326658,0,-1,30.8182,39,24.6364,0.0312543,0,-1,9.27273,34,39.1,-1,0,-1,21.7273,28,42.7,0.025107,0,-1,22.7273,40,47.5556,-1,0,-1,32.0909,41,36.8182,0.0429764,0,-1,13.4545,47,44.8,0.0363161,0,-1,23.6364,34,36,-1,0,-1,22.2727,44,27.7778,0.0351498,0,-1,26.2727,28,38.8889,-1,0,-1,30.0909,43,28.7778,0.0349966,0,-1,26.6364,
27,28.6667,-1,0,-1,26.5455,33,34.1111,-1,0,-1,28.0909,32,44.4444,0.035925,0,-1,30.8182,22,44.4444,-1,0,-1,31.5455,37,42,-1,0,-1,22.0909,39,41.3,-1,0,-1,22.8182,36,23.6,-1,0,-1,16.2727,38,43.1,0.0144571,0,-1,22.3636,34,45,0.0350528,0,-1,16.1818,25,42,-1,0,-1,30.8182,39,24.6364,-1,0,-1,9.27273,34,39.1,-1,0,-1,21.7273,28,42.7,0.0362436,0,-1,22.7273,40,47.5556,-1,0,-1,32.0909,41,36.8182,0.0398402,0,-1,13.4545,47,44.8,0.0352134,0,-1,23.6364,34,36,-1,0,-1,22.2727,44,27.7778,0.0349749,0,-1,26.2727,28,38.8889,-1,0,-1,30.0909,43,28.7778,-1,0,-1,26.6364,
27,28.6667,0.0349863,0,-1,26.5455,33,34.1111,-1,0,-1,28.0909,32,44.4444,0.040075,0,-1,30.8182,22,44.4444,0.0350375,0,-1,31.5455,37,42,-1,0,-1,22.0909,39,41.3,0.0309228,0,-1,22.8182,36,23.6,-1,0,-1,16.2727,38,43.1,0.0383306,0,-1,22.3636,35,44.0909,0.0350505,1,-1,15.7273,25,42,-1,0,-1,30.8182,39,24.6364,-1,0,-1,9.27273,34,39.1,-1,0,-1,21.7273,28,42.7,0.0355122,0,-1,22.7273,40,47.5556,-1,0,-1,32.0909,41,36.8182,0.0399083,0,-1,13.4545,47,44.8,-1,0,-1,23.6364,34,36,0.0347832,0,-1,22.2727,44,27.7778,0.034977,0,-1,26.2727,28,38.8889,0.0315297,0,-1,30.0909,43,28.7778,-1,0,-1,26.6364,
27,28.6667,0.0349172,0,-1,26.5455,33,34.1111,-1,0,-1,28.0909,32,44.4444,-1,0,-1,30.8182,22,44.4444,-1,0,-1,31.5455,37,42,-1,0,-1,22.0909,39,41.3,0.0309895,0,-1,22.8182,36,23.6,0.031608,0,-1,16.2727,38,43.1,-1,0,-1,22.3636,35,44.0909,-1,0,-1,15.7273,25,42,-1,0,-1,30.8182,39,24.6364,0.0312458,0,-1,9.27273,34,39.1,0.0309567,0,-1,21.7273,28,42.7,0.0349622,0,-1,22.7273,40,47.5556,-1,0,-1,32.0909,41,36.8182,0.0399061,0,-1,13.4545,47,44.8,0.0351349,0,-1,23.6364,34,36,-1,0,-1,22.2727,44,27.7778,0.0281768,0,-1,26.2727,28,38.8889,-1,0,-1,30.0909,43,28.7778,0.0336439,0,-1,26.6364,
27,28.6667,-1,0,-1,26.5455,33,34.1111,-1,0,-1,28.0909,32,44.4444,-1,0,-1,30.8182,22,44.4444,-1,0,-1,31.5455,37,42,-1,0,-1,22.0909,39,41.3,-1,0,-1,22.8182,36,23.6,-1,0,-1,16.2727,38,43.1,0.0350105,0,-1,22.3636,35,44.0909,0.0276787,0,-1,15.7273,25,42,-1,0,-1,30.8182,39,24.6364,0.0312988,0,-1,9.27273,34,39.1,-1,0,-1,21.7273,28,42.7,-1,0,-1,22.7273,40,47.5556,-1,0,-1,32.0909,41,36.8182,0.0398358,0,-1,13.4545,47,44.8,-1,0,-1,23.6364,34,36,0.0347802,0,-1,22.2727,44,27.7778,0.0351884,0,-1,26.2727,28,38.8889,-1,0,-1,30.0909,43,28.7778,-1,0,-1,26.6364,
27,28.6667,-1,0,-1,26.5455,33,34.1111,-1,0,-1,28.0909,33,41.5556,0.0355118,1,-1,29.9091,22,44.4444,0.0350206,0,-1,31.5455,37,42,0.0309976,0,-1,22.0909,39,41.3,-1,0,-1,22.8182,36,23.6,-1,0,-1,16.2727,38,43.1,-1,0,-1,22.3636,35,44.0909,0.0208175,0,-1,15.7273,25,42,0.0325441,0,-1,30.8182,39,24.6364,-1,0,-1,9.27273,34,39.1,-1,0,-1,21.7273,28,42.7,-1,0,-1,22.7273,40,47.5556,0.0401672,0,-1,32.0909,41,36.8182,0.039898,0,-1,13.4545,47,44.8,-1,0,-1,23.6364,34,36,0.0347702,0,-1,22.2727,44,27.7778,0.0348968,0,-1,26.2727,28,38.8889,0.0311323,0,-1,30.0909,43,28.7778,0.0210137,0,-1,26.6364,
27,28.6667,0.0349157,0,-1,26.5455,33,34.1111,0.0234006,0,-1,28.0909,33,41.5556,0.0364855,0,-1,29.9091,22,44.4444,0.0351639,0,-1,31.5455,37,42,-1,0,-1,22.0909,39,41.3,0.0309863,0,-1,22.8182,36,23.6,-1,0,-1,16.2727,38,43.1,0.0349984,0,-1,22.3636,36,43.2727,0.961278,1,-1,15.3636,25,42,0.0316128,0,-1,30.8182,39,24.6364,0.0312415,0,-1,9.27273,34,39.1,0.0309532,0,-1,21.7273,28,42.7,-1,0,-1,22.7273,40,47.5556,-1,0,-1,32.0909,41,36.8182,0.0309393,0,-1,13.4545,47,44.8,0.0351586,0,-1,23.6364,34,36,-1,0,-1,22.2727,44,27.7778,0.0347453,0,-1,26.2727,28,38.8889,-1,0,-1,30.0909,43,28.7778,0.0328253,0,-1,26.6364,
27,28.6667,-1,0,-1,26.5455,33,34.1111,0.0137429,0,-1,28.0909,33,41.5556,-1,0,-1,29.9091,22,44.4444,-1,0,-1,31.5455,37,42,-1,0,-1,22.0909,39,41.3,-1,0,-1,22.8182,36,23.6,-1,0,-1,16.2727,38,43.1,0.0349855,0,-1,22.3636,37,42.4545,0.961831,1,-1,15,25,42,-1,0,-1,30.8182,39,24.6364,0.0312392,0,-1,9.27273,34,39.1,-1,0,-1,21.7273,28,42.7,0.0349314,0,-1,22.7273,40,47.5556,0.0401089,0,-1,32.0909,41,36.8182,0.0377284,0,-1,13.4545,47,44.8,0.0351115,0,-1,23.6364,34,36,-1,0,-1,22.2727,44,27.7778,0.0346879,0,-1,26.2727,28,38.8889,-1,0,-1,30.0909,43,28.7778,-1,0,-1,26.6364,
27,28.6667,-1,0,-1,26.5455,33,34.1111,0.00959551,0,-1,28.0909,33,41.5556,0.0400255,0,-1,29.9091,22,44.4444,-1,0,-1,31.5455,37,42,-1,0,-1,22.0909,39,41.3,-1,0,-1,22.8182,36,23.6,-1,0,-1,16.2727,38,43.1,-1,0,-1,22.3636,37,42.4545,-1,0,-1,15,25,42,0.0315375,0,-1,30.8182,39,24.6364,-1,0,-1,9.27273,34,39.1,-1,0,-1,21.7273,28,42.7,-1,0,-1,22.7273,40,47.5556,-1,0,-1,32.0909,41,36.8182,0.0399374,0,-1,13.4545,47,44.8,-1,0,-1,23.6364,34,36,-1,0,-1,22.2727,44,27.7778,-1,0,-1,26.2727,28,38.8889,0.0311053,0,-1,30.0909,43,28.7778,-1,0,-1,26.6364,
